Order Detail ID,Order ID,Product ID,Quantity,Unit Price,Discount %,Discount Amount,Tax %,Tax Amount,Line Total,Created Date,Updated Date
ORDDET801861,ORD500620,PROD01065,2,6022.19,15,1806.66,18,1842.79,12080.51,2024-11-05,2024-11-26
ORDDET801862,ORD500620,PROD01071,3,19636.51,15,8836.43,12,6008.77,56081.87,2024-11-05,2025-04-19
ORDDET801863,ORD500620,PROD01191,3,105546.1,20,63327.66,0,0.0,253310.64,2024-11-05,2026-05-20
ORDDET801864,ORD500621,PROD01031,1,291.53,10,29.15,28,73.47,335.85,2024-01-13,2024-07-14
ORDDET801865,ORD500621,PROD01168,4,60815.57,20,48652.46,28,54490.75,249100.57,2024-01-13,2024-05-17
ORDDET801866,ORD500622,PROD01040,4,27280.17,5,5456.03,18,18659.64,122324.29,2026-04-13,2026-06-21
ORDDET801867,ORD500622,PROD01067,1,4441.93,0,0.0,0,0.0,4441.93,2026-04-13,2026-05-03
ORDDET801868,ORD500623,PROD01126,1,2902.89,10,290.29,5,130.63,2743.23,2026-06-13,2026-07-07
ORDDET801869,ORD500623,PROD01070,2,63420.69,5,6342.07,0,0.0,120499.31,2026-06-13,2026-07-22
ORDDET801870,ORD500623,PROD01044,2,1829.09,15,548.73,12,373.13,3482.58,2026-06-13,2026-07-18
ORDDET801871,ORD500624,PROD01089,2,631.23,0,0.0,0,0.0,1262.46,2024-01-24,2025-08-30
ORDDET801872,ORD500624,PROD01172,1,13647.81,10,1364.78,5,614.15,12897.18,2024-01-24,2026-06-24
ORDDET801873,ORD500624,PROD01178,5,902.81,5,225.7,0,0.0,4288.35,2024-01-24,2025-05-22
ORDDET801874,ORD500624,PROD01130,1,73920.48,10,7392.05,5,3326.42,69854.85,2024-01-24,2024-10-01
ORDDET801875,ORD500625,PROD01029,2,38172.05,10,7634.41,0,0.0,68709.69,2024-03-06,2026-06-19
ORDDET801876,ORD500625,PROD01109,5,62124.95,10,31062.48,12,33547.47,313109.74,2024-03-06,2024-05-21
ORDDET801877,ORD500625,PROD01091,2,870.36,0,0.0,18,313.33,2054.05,2024-03-06,2024-07-24
ORDDET801878,ORD500626,PROD01054,3,1874.14,10,562.24,28,1416.85,6477.03,2024-07-10,2024-11-13
ORDDET801879,ORD500626,PROD01048,5,941.72,20,941.72,28,1054.73,4821.61,2024-07-10,2024-09-29
ORDDET801880,ORD500626,PROD01110,5,3263.93,10,1631.96,28,4112.55,18800.24,2024-07-10,2024-10-20
ORDDET801881,ORD500627,PROD01131,3,105767.02,0,0.0,28,88844.3,406145.36,2025-02-24,2025-07-14
ORDDET801882,ORD500627,PROD01077,4,1207.62,10,483.05,28,1217.28,5564.71,2025-02-24,2026-04-15
ORDDET801883,ORD500627,PROD01171,1,1322.89,10,132.29,12,142.87,1333.47,2025-02-24,2025-08-15
ORDDET801884,ORD500628,PROD01001,2,707.06,5,70.71,0,0.0,1343.41,2025-11-11,2026-02-05
ORDDET801885,ORD500628,PROD01025,5,1270.77,10,635.38,5,285.92,6004.39,2025-11-11,2026-02-15
ORDDET801886,ORD500628,PROD01038,5,1825.56,10,912.78,18,1478.7,9693.72,2025-11-11,2026-05-06
ORDDET801887,ORD500628,PROD01131,5,105767.02,150,0.0,28,148073.83,676908.93,2025-11-11,2026-06-14
ORDDET801888,ORD500629,PROD01003,2,2726.38,20,1090.55,18,785.2,5147.41,2025-06-22,2025-09-24
ORDDET801889,ORD500629,PROD01185,2,2693.7,5,269.37,0,0.0,5118.03,2025-06-22,2026-07-08
ORDDET801890,ORD500629,PROD01183,1,49587.01,20,9917.4,0,0.0,39669.61,2025-06-22,2025-06-23
ORDDET801891,ORD500630,PROD01193,4,3375.49,5,675.1,28,3591.52,16418.38,2024-10-31,2025-03-30
ORDDET801892,ORD500630,PROD01153,5,1637.92,10,818.96,0,0.0,7370.64,2024-10-31,2026-01-28
ORDDET801893,ORD500631,PROD01050,4,2611.12,15,1566.67,28,2485.79,11363.6,2025-02-06,2025-11-13
ORDDET801894,ORD500631,PROD01125,1,6499.17,15,974.88,18,994.37,6518.66,2025-02-06,2026-07-27
ORDDET801895,ORD500632,PROD01040,1,27280.17,15,4092.03,18,4173.87,27362.01,2025-01-12,2026-07-08
ORDDET801896,ORD500632,PROD01073,3,1816.02,15,817.21,0,0.0,4630.85,2025-01-12,2026-02-15
ORDDET801897,ORD500632,PROD01086,4,1330.89,15,798.53,0,0.0,4525.03,2025-01-12,2025-08-24
ORDDET801898,ORD500632,PROD01002,3,1586.23,20,951.74,0,0.0,3806.95,2025-01-12,2025-09-29
ORDDET801899,ORD500633,PROD01019,1,11527.57,20,2305.51,5,461.1,9683.16,2025-04-17,2026-07-14
ORDDET801900,ORD500634,PROD01071,5,19636.51,20,19636.51,12,9425.52,-100.0,2024-03-25,2026-06-21
ORDDET801901,ORD500634,PROD01059,1,993.3,10,99.33,50,44.7,938.67,2024-03-25,2026-05-20
ORDDET801902,ORD500634,PROD01091,1,870.36,10,87.04,18,141.0,924.32,2024-03-25,2026-04-02
ORDDET801903,ORD500634,PROD01024,5,1136.0,20,1136.0,12,545.28,5089.28,2024-03-25,2025-10-23
ORDDET801904,ORD500634,PROD01061,3,3043.99,10,913.2,12,986.25,9205.02,2024-03-25,2025-07-20
ORDDET801905,ORD500635,PROD01158,1,1092.39,20,218.48,18,157.3,1031.21,2026-01-29,2026-03-05
ORDDET801906,ORD500636,PROD01112,1,1228.78,20,245.76,18,176.94,1159.96,2026-05-06,2026-07-01
ORDDET801907,ORD500637,PROD01125,5,6499.17,15,4874.38,18,4971.86,32593.33,2024-09-01,2025-01-02
ORDDET801908,ORD500638,PROD01200,5,2012.78,0,0.0,0,0.0,10063.9,2024-06-20,2024-09-23
ORDDET801909,ORD500638,PROD01043,1,957.97,15,143.7,28,228.0,1042.27,2024-06-20,2026-05-26
ORDDET801910,ORD500639,PROD01099,2,2964.33,15,889.3,28,1411.02,-100.0,2024-12-31,2025-12-04
ORDDET801911,ORD500639,PROD01128,3,642.23,10,192.67,5,86.7,1820.72,2024-12-31,2026-04-08
ORDDET801912,ORD500639,PROD01052,3,24866.16,5,3729.92,18,12756.34,83624.9,2024-12-31,2025-06-25
ORDDET801913,ORD500639,PROD01083,2,5911.93,5,591.19,5,561.63,11794.3,2024-12-31,2025-10-29
ORDDET801914,ORD500640,PROD01076,3,2225.09,10,667.53,18,1081.39,7089.13,2024-08-11,2026-07-15
ORDDET801915,ORD500640,PROD01056,2,20533.71,10,4106.74,18,6652.92,43613.6,2024-08-11,2024-09-15
ORDDET801916,ORD500641,PROD01089,1,631.23,5,31.56,0,0.0,599.67,2024-12-06,2026-02-04
ORDDET801917,ORD500641,PROD01199,5,3182.37,20,3182.37,12,1527.54,14257.02,2024-12-06,2026-07-28
ORDDET801918,ORD500642,PROD01009,2,100006.27,15,30001.88,28,47602.98,217613.64,2025-12-22,2026-04-09
ORDDET801919,ORD500642,PROD01023,1,2400.1,5,120.0,18,410.42,2690.52,2025-12-22,2026-04-04
ORDDET801920,ORD500642,PROD01107,2,3267.2,0,0.0,0,0.0,6534.4,2025-12-22,2026-02-18
ORDDET801921,ORD500642,PROD01124,5,4880.58,5,1220.14,12,2781.93,25964.69,2025-12-22,2026-01-04
ORDDET801922,ORD500642,PROD01013,5,259.33,20,259.33,5,51.87,1089.19,2025-12-22,2026-05-10
ORDDET801923,ORD500643,PROD01025,3,1270.77,10,381.23,5,171.55,3602.63,2025-01-19,2025-06-07
ORDDET801924,ORD500643,PROD01108,2,84315.66,0,0.0,18,30353.64,198984.96,2025-01-19,2026-07-03
ORDDET801925,ORD500643,PROD01128,3,642.23,15,289.0,5,81.88,1719.57,2025-01-19,2025-07-06
ORDDET801926,ORD500644,PROD01088,1,12732.19,0,0.0,0,0.0,12732.19,2026-04-12,2026-04-22
ORDDET801927,ORD500645,PROD01146,4,60482.56,0,0.0,18,43547.44,285477.68,2024-08-15,2025-11-07
ORDDET801928,ORD500645,PROD01108,5,84315.66,0,0.0,18,75884.09,497462.39,2024-08-15,2025-01-15
ORDDET801929,ORD500646,PROD01121,3,1417.25,10,425.18,0,0.0,3826.57,2024-05-08,2024-10-18
ORDDET801930,ORD500646,PROD01045,4,319.91,20,255.93,5,51.19,1074.9,2024-05-08,2026-07-03
ORDDET801931,ORD500646,PROD01086,3,1330.89,15,598.9,0,0.0,-100.0,2024-05-08,2025-08-31
ORDDET801932,ORD500647,PROD01101,2,2202.01,15,660.6,12,449.21,4192.63,2024-09-11,2025-08-30
ORDDET801933,ORD500647,PROD01075,4,859.5,20,687.6,5,137.52,2887.92,2024-09-11,2025-01-14
ORDDET801934,ORD500647,PROD01026,1,22573.83,10,2257.38,28,5688.61,26005.06,2024-09-11,2025-07-25
ORDDET801935,ORD500648,PROD01114,1,2756.04,15,413.41,12,281.12,2623.75,2026-01-22,2026-03-16
ORDDET801936,ORD500648,PROD01119,1,73453.92,20,14690.78,0,0.0,58763.14,2026-01-22,2026-07-03
ORDDET801937,ORD500648,PROD01006,1,2435.39,0,0.0,5,121.77,2557.16,2026-01-22,2026-05-02
ORDDET801938,ORD500648,PROD01183,3,49587.01,10,14876.1,0,0.0,133884.93,2026-01-22,2026-07-05
ORDDET801939,ORD500649,PROD01121,2,1417.25,20,566.9,0,0.0,2267.6,2024-06-28,2026-04-22
ORDDET801940,ORD500649,PROD01094,5,838.87,10,419.44,18,679.48,4454.39,2024-06-28,2026-07-11
ORDDET801941,ORD500649,PROD01035,2,5674.89,0,0.0,18,2042.96,13392.74,2024-06-28,2025-03-03
ORDDET801942,ORD500649,PROD01065,4,6022.19,5,1204.44,18,4119.18,27003.5,2024-06-28,2024-10-12
ORDDET801943,ORD500650,PROD01159,4,379.65,5,75.93,0,0.0,1442.67,2026-06-01,2026-06-23
ORDDET801944,ORD500650,PROD01015,2,802.08,10,160.42,28,404.25,1847.99,2026-06-01,2026-06-22
ORDDET801945,ORD500650,PROD01180,1,23609.7,15,3541.46,0,0.0,20068.24,2026-06-01,2026-06-25
ORDDET801946,ORD500651,PROD01152,5,115404.31,0,0.0,28,161566.03,738587.58,2024-05-07,2026-07-06
ORDDET801947,ORD500651,PROD01134,3,612.18,10,183.65,18,297.52,1950.41,2024-05-07,2026-05-19
ORDDET801948,ORD500651,PROD01003,1,2726.38,10,272.64,18,441.67,2895.41,2024-05-07,2026-04-10
ORDDET801949,ORD500651,PROD01005,3,29437.81,5,4415.67,0,0.0,83897.76,2024-05-07,2025-10-27
ORDDET801950,ORD500651,PROD01024,2,1136.0,0,0.0,12,272.64,2544.64,2024-05-07,2024-08-07
ORDDET801951,ORD500652,PROD01116,1,1715.37,20,343.07,12,164.68,1536.98,2025-10-28,2026-02-06
ORDDET801952,ORD500652,PROD01183,3,49587.01,5,7438.05,0,0.0,141322.98,2025-10-28,2025-11-17
ORDDET801953,ORD500652,PROD01052,5,24866.16,20,24866.16,18,17903.64,117368.28,2025-10-28,2026-07-09
ORDDET801954,ORD500652,PROD01042,4,1594.84,20,1275.87,5,255.17,5358.66,2025-10-28,2026-07-23
ORDDET801955,ORD500652,PROD01111,1,3126.85,20,625.37,28,700.41,3201.89,2025-10-28,2025-12-21
ORDDET801956,ORD500653,PROD01070,2,63420.69,15,19026.21,0,0.0,107815.17,2025-11-28,2026-02-21
ORDDET801957,ORD500654,PROD01153,4,1637.92,0,0.0,0,0.0,6551.68,2025-06-14,2026-04-27
ORDDET801958,ORD500655,PROD01151,3,18538.25,20,11122.95,18,8008.52,52500.32,2026-01-15,2026-02-02
ORDDET801959,ORD500656,PROD01114,2,2756.04,5,275.6,12,628.38,5864.86,2024-01-02,2025-02-11
ORDDET801960,ORD500656,PROD01151,2,18538.25,5,1853.82,18,6340.08,41562.76,2024-01-02,2026-04-15
ORDDET801961,ORD500656,PROD01104,4,36200.22,10,14480.09,28,36489.82,166810.61,2024-01-02,2024-12-10
ORDDET801962,ORD500657,PROD01001,2,707.06,20,282.82,0,0.0,1131.3,2024-04-22,2025-10-22
ORDDET801963,ORD500657,PROD01140,3,20263.27,5,3039.49,5,2887.52,60637.84,2024-04-22,2025-09-08
ORDDET801964,ORD500657,PROD01152,1,115404.31,0,0.0,28,32313.21,147717.52,2024-04-22,2026-05-26
ORDDET801965,ORD500658,PROD01002,5,1586.23,5,396.56,0,0.0,7534.59,2024-04-21,2025-04-25
ORDDET801966,ORD500659,PROD01161,4,1439.47,0,0.0,18,1036.42,6794.3,2026-02-08,2026-05-01
ORDDET801967,ORD500659,PROD01003,3,2726.38,10,817.91,18,1325.02,8686.25,2026-02-08,2026-02-21
ORDDET801968,ORD500660,PROD01164,4,744.78,20,595.82,0,0.0,2383.3,2026-02-14,2026-07-28
ORDDET801969,ORD500660,PROD01026,1,22573.83,0,0.0,28,6320.67,28894.5,2026-02-14,2026-04-16
ORDDET801970,ORD500660,PROD01041,3,3289.71,10,986.91,28,2487.02,11369.24,2026-02-14,2026-04-15
ORDDET801971,ORD500660,PROD01064,1,2678.27,5,133.91,28,712.42,3256.78,2026-02-14,2026-04-14
ORDDET801972,ORD500661,PROD01055,5,1777.73,0,0.0,18,1599.96,10488.61,2024-04-12,2025-09-13
ORDDET801973,ORD500662,PROD01042,1,1594.84,15,239.23,5,67.78,1423.39,2025-12-03,2026-02-06
ORDDET801974,ORD500662,PROD01081,4,49409.14,20,39527.31,28,44270.59,202379.84,2025-12-03,2026-04-28
ORDDET801975,ORD500663,PROD01074,4,1465.09,0,0.0,5,293.02,6153.38,2024-11-29,2026-05-17
ORDDET801976,ORD500663,PROD01113,2,83230.43,5,8323.04,5,7906.89,166044.71,2024-11-29,2025-11-02
ORDDET801977,ORD500663,PROD01164,2,744.78,5,74.48,0,0.0,1415.08,2024-11-29,2025-06-11
ORDDET801978,ORD500663,PROD01159,4,379.65,15,227.79,0,0.0,1290.81,2024-11-29,2026-06-29
ORDDET801979,ORD500663,PROD01083,4,5911.93,5,1182.39,5,1123.27,23588.6,2024-11-29,2026-01-10
ORDDET801980,ORD500664,PROD01122,2,12283.11,10,2456.62,0,0.0,22109.6,2025-01-29,2025-09-19
ORDDET801981,ORD500664,PROD01189,2,1264.24,20,505.7,0,0.0,2022.78,2025-01-29,2025-06-19
ORDDET801982,ORD500665,PROD01063,3,56767.46,15,25545.36,0,0.0,144757.02,2025-04-01,2026-06-29
ORDDET801983,ORD500666,PROD01107,5,3267.2,5,816.8,0,0.0,15519.2,2024-11-30,2026-01-19
ORDDET801984,ORD500667,PROD01149,4,1529.45,20,1223.56,12,587.31,5481.55,2024-08-17,2025-09-08
ORDDET801985,ORD500667,PROD01184,4,623.45,0,0.0,0,0.0,2493.8,2024-08-17,2026-07-06
ORDDET801986,ORD500667,PROD01065,3,6022.19,0,0.0,18,3251.98,21318.55,2024-08-17,2025-05-01
ORDDET801987,ORD500667,PROD01014,3,2743.43,20,1646.06,12,790.11,7374.34,2024-08-17,2025-05-22
ORDDET801988,ORD500667,PROD01106,2,1562.47,0,0.0,28,874.98,3999.92,2024-08-17,2024-08-23
ORDDET801989,ORD500668,PROD01125,1,6499.17,15,974.88,18,994.37,6518.66,2024-10-24,2026-03-23
ORDDET801990,ORD500669,PROD01161,1,1439.47,0,0.0,18,259.1,1698.57,2025-08-27,2026-03-07
ORDDET801991,ORD500670,PROD01016,1,55555.68,15,8333.35,12,5666.68,52889.01,2024-05-28,2025-07-19
ORDDET801992,ORD500670,PROD01054,4,1874.14,5,374.83,28,1994.08,9115.81,2024-05-28,2024-07-18
ORDDET801993,ORD500670,PROD01066,4,2196.7,20,1757.36,0,0.0,7029.44,2024-05-28,2025-03-12
ORDDET801994,ORD500671,PROD01022,2,1514.99,20,606.0,28,678.71,3102.69,2025-12-06,2026-01-10
ORDDET801995,ORD500671,PROD01098,4,1613.19,15,967.91,12,658.18,6143.03,2025-12-06,2026-07-30
ORDDET801996,ORD500671,PROD01122,3,12283.11,0,0.0,0,0.0,36849.33,2025-12-06,2026-03-17
ORDDET801997,ORD500671,PROD01103,4,46434.89,5,9286.98,18,31761.46,208214.04,2025-12-06,2025-12-28
ORDDET801998,ORD500672,PROD01057,4,6203.66,0,0.0,5,1240.73,26055.37,2026-01-03,2026-05-02
ORDDET801999,ORD500672,PROD01130,2,-73920.48,0,0.0,5,7392.05,155233.01,2026-01-03,2026-01-23
ORDDET802000,ORD500672,PROD01026,5,22573.83,10,11286.92,28,28443.02,130025.25,2026-01-03,2026-02-05
ORDDET802001,ORD500673,PROD01106,1,1562.47,20,312.49,28,349.99,1599.97,2025-02-05,2025-12-05
ORDDET802002,ORD500673,PROD01104,1,36200.22,5,1810.01,28,9629.26,44019.47,2025-02-05,2026-03-17
ORDDET802003,ORD500673,PROD01084,1,2868.48,5,143.42,18,490.51,3215.57,2025-02-05,2026-05-13
ORDDET802004,ORD500673,PROD01116,2,1715.37,15,514.61,12,349.94,3266.07,2025-02-05,2026-07-01
ORDDET802005,ORD500674,PROD01122,4,12283.11,20,9826.49,0,0.0,39305.95,2024-05-14,2025-11-14
ORDDET802006,ORD500675,PROD01038,5,1825.56,20,1825.56,18,1314.4,8616.64,2024-08-11,2025-07-25
ORDDET802007,ORD500675,PROD01085,4,1002.37,5,200.47,18,685.62,4494.63,2024-08-11,2026-02-14
ORDDET802008,ORD500676,PROD01040,1,27280.17,10,2728.02,18,4419.39,28971.54,2025-04-30,2025-08-25
ORDDET802009,ORD500676,PROD01021,5,1625.22,15,1218.92,0,0.0,6907.18,2025-04-30,2025-11-22
ORDDET802010,ORD500676,PROD01118,4,965.04,5,193.01,28,1026.8,4693.95,2025-04-30,2025-11-23
ORDDET802011,ORD500676,PROD01086,4,1330.89,20,1064.71,0,0.0,4258.85,2025-04-30,2025-07-12
ORDDET802012,ORD500677,PROD01173,1,2229.41,15,334.41,0,0.0,1895.0,2025-12-05,2026-05-27
ORDDET802013,ORD500677,PROD01017,1,51856.46,10,5185.65,28,13067.83,59738.64,2025-12-05,2026-03-18
ORDDET802014,ORD500678,PROD01089,2,631.23,10,126.25,0,0.0,1136.21,2024-05-04,2025-12-06
ORDDET802015,ORD500678,PROD01067,3,4441.93,5,666.29,0,0.0,12659.5,2024-05-04,2025-07-18
ORDDET802016,ORD500678,PROD01080,2,2014.27,0,0.0,28,1127.99,5156.53,2024-05-04,2025-04-07
ORDDET802017,ORD500678,PROD01180,4,23609.7,20,18887.76,0,0.0,75551.04,2024-05-04,2026-05-07
ORDDET802018,ORD500678,PROD01186,3,92459.97,20,55475.98,5,11095.2,232999.13,2024-05-04,2025-10-10
ORDDET802019,ORD500679,PROD01004,4,66915.61,0,0.0,12,32119.49,299781.93,2025-10-22,2026-06-04
ORDDET802020,ORD500679,PROD01022,4,1514.99,5,303.0,28,1611.95,7368.91,2025-10-22,2026-07-25
ORDDET802021,ORD500679,PROD01046,1,2697.19,20,539.44,12,258.93,2416.68,2025-10-22,2025-11-23
ORDDET802022,ORD500679,PROD01017,5,51856.46,5,12964.12,28,68969.09,315287.27,2025-10-22,2026-06-02
ORDDET802023,ORD500679,PROD01009,5,100006.27,5,25001.57,28,133008.34,608038.12,2025-10-22,2026-07-01
ORDDET802024,ORD500680,PROD01119,2,73453.92,5,7345.39,0,0.0,139562.45,2025-05-15,2025-11-19
ORDDET802025,ORD500680,PROD01195,4,37705.83,15,22623.5,28,35895.95,164095.77,2025-05-15,2026-05-22
ORDDET802026,ORD500680,PROD01058,3,34361.58,20,20616.95,18,14844.2,97311.99,2025-05-15,2025-08-13
ORDDET802027,ORD500680,PROD01143,4,341.34,15,204.8,12,139.27,1299.83,2025-05-15,2026-03-14
ORDDET802028,ORD500681,PROD01054,2,1874.14,20,749.66,28,839.61,3838.23,2024-05-05,2026-06-01
ORDDET802029,ORD500681,PROD01097,2,1192.35,20,476.94,12,228.93,2136.69,2024-05-05,2025-12-12
ORDDET802030,ORD500682,PROD01042,2,1594.84,20,637.94,5,127.59,2679.33,2025-03-09,2026-04-02
ORDDET802031,ORD500682,PROD01113,2,83230.43,20,33292.17,5,6658.43,139827.12,2025-03-09,2025-06-04
ORDDET802032,ORD500682,PROD01144,3,27868.24,0,0.0,0,0.0,83604.72,2025-03-09,2025-07-01
ORDDET802033,ORD500683,PROD01113,4,83230.43,20,66584.34,5,13316.87,279654.25,2025-07-05,2025-11-16
ORDDET802034,ORD500684,PROD01027,-3,5986.52,10,1795.96,28,4525.81,20689.41,2025-01-02,2025-08-19
ORDDET802035,ORD500684,PROD01089,5,631.23,0,0.0,0,0.0,3156.15,2025-01-02,2025-04-27
ORDDET802036,ORD500684,PROD01019,3,11527.57,20,6916.54,5,1383.31,29049.48,2025-01-02,2025-08-31
ORDDET802037,ORD500684,PROD01016,3,55555.68,10,16666.7,12,18000.04,168000.38,2025-01-02,2026-04-11
ORDDET802038,ORD500685,PROD01146,2,60482.56,15,18144.77,18,18507.66,121328.01,2024-05-26,2025-09-25
ORDDET802039,ORD500685,PROD01004,3,66915.61,0,0.0,12,24089.62,224836.45,2024-05-26,2024-06-11
ORDDET802040,ORD500685,PROD01074,1,1465.09,10,146.51,5,65.93,1384.51,2024-05-26,2026-07-23
ORDDET802041,ORD500685,PROD01010,1,26472.0,20,5294.4,28,5929.73,27107.33,2024-05-26,2025-11-13
ORDDET802042,ORD500685,PROD01191,3,105546.1,10,31663.83,0,0.0,284974.47,2024-05-26,2024-10-05
ORDDET802043,ORD500686,PROD01148,3,1732.91,20,1039.75,0,0.0,4158.98,2026-03-17,2026-07-04
ORDDET802044,ORD500686,PROD01085,4,1002.37,20,801.9,18,577.36,3784.94,2026-03-17,2026-07-08
ORDDET802045,ORD500687,PROD01145,5,1552.39,10,776.2,12,838.29,7824.04,2026-03-07,2026-06-23
ORDDET802046,ORD500687,PROD01187,2,229.48,20,91.79,28,102.81,469.98,2026-03-07,2026-04-08
ORDDET802047,ORD500687,PROD01075,3,-859.5,0,0.0,5,128.93,2707.43,2026-03-07,2026-04-10
ORDDET802048,ORD500688,PROD01027,5,5986.52,5,1496.63,28,7962.07,36398.04,2026-06-15,2026-06-19
ORDDET802049,ORD500688,PROD01040,3,27280.17,10,8184.05,18,13258.16,86914.62,2026-06-15,2026-06-19
ORDDET802050,ORD500689,PROD01194,5,101952.94,5,25488.24,0,0.0,484276.46,2025-02-02,2025-05-15
ORDDET802051,ORD500689,PROD01161,5,1439.47,15,1079.6,18,1101.2,7218.95,2025-02-02,2025-06-29
ORDDET802052,ORD500689,PROD01004,4,-66915.61,10,26766.24,12,28907.54,269803.74,2025-02-02,2026-04-01
ORDDET802053,ORD500689,PROD01016,2,55555.68,10,11111.14,12,12000.03,112000.25,2025-02-02,2025-11-23
ORDDET802054,ORD500690,PROD01007,1,770.72,5,38.54,28,205.01,937.19,2024-09-30,2025-04-12
ORDDET802055,ORD500690,PROD01018,3,48613.66,20,29168.2,5,5833.64,122506.42,2024-09-30,2025-01-02
ORDDET802056,ORD500690,PROD01157,4,777.67,5,155.53,5,147.76,3102.91,2024-09-30,2025-04-26
ORDDET802057,ORD500690,PROD01060,5,25310.71,0,0.0,28,35434.99,161988.54,2024-09-30,2026-01-09
ORDDET802058,ORD500690,PROD01011,3,48348.72,20,29009.23,18,20886.65,136923.58,2024-09-30,2026-07-04
ORDDET802059,ORD500691,PROD01131,5,105767.02,0,0.0,28,148073.83,676908.93,2025-03-14,2025-11-30
ORDDET802060,ORD500691,PROD01124,2,4880.58,0,0.0,12,1171.34,10932.5,2025-03-14,2025-09-30
ORDDET802061,ORD500692,PROD01056,1,20533.71,15,3080.06,18,3141.66,20595.31,2026-01-17,2026-07-11
ORDDET802062,ORD500692,PROD01118,5,965.04,5,241.26,28,1283.5,5867.44,2026-01-17,2026-01-24
ORDDET802063,ORD500693,PROD01090,2,1090.0,0,0.0,0,0.0,2180.0,2026-01-18,2026-07-24
ORDDET802064,ORD500693,PROD01111,5,3126.85,20,3126.85,28,3502.07,16009.47,2026-01-18,2026-02-23
ORDDET802065,ORD500693,PROD01056,5,20533.71,20,20533.71,18,14784.27,96919.11,2026-01-18,2026-03-11
ORDDET802066,ORD500693,PROD01044,4,1829.09,15,1097.45,12,746.27,6965.18,2026-01-18,2026-03-15
ORDDET802067,ORD500694,PROD01038,5,1825.56,15,1369.17,18,1396.55,9155.18,2024-09-07,2026-05-25
ORDDET802068,ORD500694,PROD01071,5,19636.51,15,14727.38,12,10014.62,93469.79,2024-09-07,2024-09-09
ORDDET802069,ORD500694,PROD01162,5,2359.78,15,1769.84,5,501.45,10530.51,2024-09-07,2026-02-28
ORDDET802070,ORD500695,PROD01018,5,48613.66,20,48613.66,5,9722.73,204177.37,2025-05-22,2026-02-11
ORDDET802071,ORD500695,PROD01089,3,631.23,15,284.05,0,0.0,1609.64,2025-05-22,2026-05-30
ORDDET802072,ORD500696,PROD01188,5,31461.09,15,23595.82,18,24067.73,157777.36,2025-08-05,2026-06-11
ORDDET802073,ORD500696,PROD01076,4,2225.09,10,890.04,18,1441.86,9452.18,2025-08-05,2026-07-21
ORDDET802074,ORD500696,PROD01182,2,1793.12,5,179.31,18,613.25,4020.18,2025-08-05,2026-06-27
ORDDET802075,ORD500697,PROD01180,2,23609.7,0,0.0,0,0.0,47219.4,2026-06-30,2026-07-17
ORDDET802076,ORD500698,PROD01019,3,11527.57,0,0.0,5,1729.14,36311.85,2025-01-18,2026-05-04
ORDDET802077,ORD500698,PROD01144,1,27868.24,0,0.0,0,0.0,27868.24,2025-01-18,2025-06-19
ORDDET802078,ORD500698,PROD01043,1,957.97,0,0.0,28,268.23,1226.2,2025-01-18,2025-11-24
ORDDET802079,ORD500698,PROD01187,2,229.48,0,0.0,28,128.51,587.47,2025-01-18,2026-03-19
ORDDET802080,ORD500698,PROD01179,1,1114.88,5,55.74,12,127.1,1186.24,2025-01-18,2026-03-01
ORDDET802081,ORD500699,PROD01174,4,30396.85,15,18238.11,18,18602.87,121952.16,2024-02-11,2026-03-22
ORDDET802082,ORD500699,PROD01055,1,1777.73,15,266.66,18,271.99,1783.06,2024-02-11,2025-03-29
ORDDET802083,ORD500699,PROD01018,2,48613.66,10,9722.73,5,4375.23,91879.82,2024-02-11,2025-12-19
ORDDET802084,ORD500699,PROD01141,2,20810.87,0,0.0,12,4994.61,46616.35,2024-02-11,2024-12-07
ORDDET802085,ORD500700,PROD01033,3,5723.56,20,3434.14,12,1648.38,15384.92,2025-11-29,2025-12-25
ORDDET802086,ORD500700,PROD01074,5,1465.09,15,1098.82,5,311.33,6537.96,2025-11-29,2026-05-08
ORDDET802087,ORD500700,PROD01070,2,63420.69,5,6342.07,0,0.0,120499.31,2025-11-29,2026-04-30
ORDDET802088,ORD500700,PROD01069,3,4611.11,10,1383.33,28,3486.0,-100.0,2025-11-29,2026-06-01
ORDDET802089,ORD500701,PROD01111,5,3126.85,20,3126.85,28,3502.07,16009.47,2024-06-08,2025-05-27
ORDDET802090,ORD500701,PROD01077,4,1207.62,0,0.0,28,1352.53,6183.01,2024-06-08,2024-10-31
ORDDET802091,ORD500702,PROD01060,2,25310.71,5,2531.07,28,13465.3,61555.65,2024-09-10,2024-10-07
ORDDET802092,ORD500702,PROD01027,4,5986.52,0,0.0,28,6704.9,30650.98,2024-09-10,2025-11-16
ORDDET802093,ORD500702,PROD01194,2,101952.94,20,40781.18,0,0.0,163124.7,2024-09-10,2026-06-06
ORDDET802094,ORD500703,PROD01069,4,4611.11,5,922.22,28,4906.22,22428.44,2025-12-18,2026-01-20
ORDDET802095,ORD500704,PROD01052,2,24866.16,0,0.0,18,8951.82,58684.14,2024-04-03,2024-11-16
ORDDET802096,ORD500704,PROD01176,3,25011.22,15,11255.05,18,11480.15,75258.76,2024-04-03,2025-08-24
ORDDET802097,ORD500704,PROD01121,5,1417.25,0,0.0,0,0.0,7086.25,2024-04-03,2025-04-17
